UP,15084375990,15087877560,15087879521,15085995511,15082663650,15084376910,15085986070,15087886400,15082664090,15082670490,15084376910,15087888740,15087876620,15087879251,15082666961,15085991801,15082669081,15087882771,15084367500,15082663570
NA,15093912031,15093913311,15093911821,15085973121,15093912631,15093912100,15093911251,15093897550,15093899170,15106033121,15093919161,15093905001,15093919510,15085998800,15085973400,15093910650,15106033271,15106031750,15106028951,15106033121
DOWN,15085985731,15087887670,15082667661,15085987031,15106037711,15084376710,15087884981,15087879681,15084364981,15085987031,15084376561,15085987311,15087881680,15082661040,15087888341,15087888431,15085989601,15085984710,15084365230,15082675711
DOWN,15085989271,15085987161,15085993731,15085991370,15082660430,15085988390,15082669460,15082659870,15082667491,15085984890,15082659540,15082676180,15085988391,15106037480,15085984770,15087878230,15087883541,15087887671,15084368240,15084375611
UP,15084371860,15085988740,15087883931,15087887181,15087883871,15087886810,15085984051,15087877410,15082667050,15087886241,15082667241,15085984050,15085990230,15087887341,15084376180,15087886740,15082676390,15087883931,15084365571,15084364231
HOLE,15089602191,15089605370,15089605140,15089605591,15089593321,15089593821,15089598891,15089605951,15089601090,15089596301,15089595391,15089596361,15089603371,15089603530,15089610511,15089599801,15089604951,15091319291,15089597340,15089605590
UP,15084377030,15087885181,15082663270,15085986640,15084364480,15087879191,15087886000,15084365621,15082664441,15082676801,15087880350,15084372411,15085984270,15085988601,15087885841,15082664440,15085987861,15082671621,15082670180,15087885700
HOLE,15089606691,15089606231,15089602080,15089605641,15089603321,15091319081,15089603731,15089607601,15089603321,15091323490,15089606290,15089606640,15089593480,15089595871,15091319290,15089610390,15091319081,15089604030,15091323370,15089595621
UP,15085986331,15084372331,15087880000,15082665310,15087877481,15087883010,15087877801,15087887091,15084365391,15085992410,15084363811,15082676601,15082676500,15082676391,15082665710,15084376240,15085983781,15084364561,15085994821,15082670101
UP,15082662361,15085986531,15082669011,15087876991,15084364110,15087884080,15084364041,15085984340,15085995440,15082665221,15084365721,15085987480,15084365500,15082666960,15085984580,15087885771,15082664831,15084377031,15082658750,15082663571
UP,15082670100,15084365570,15084364481,15087877870,15087879431,15085983991,15084363691,15085994880,15087880001,15087877800,15085989860,15084363911,15084376911,15084377920,15085984391,15085991800,15087886401,15082658640,15084366101,15084364411
HOLE,15089599280,15089603591,15089607720,15089597531,15089602380,15089597721,15091323571,15089596171,15089596021,15089610160,15091322531,15089610280,15089610060,15089595801,15091324431,15089606181,15089611530,15089599110,15089594041,15089606690
HOLE,15091323430,15089602011,15089605200,15089595390,15089605011,15089603781,15089593611,15091324301,15089606001,15089601820,15089597660,15089603730,15089604290,15089599281,15089603370,15089601711,15089597590,15089595260,15091319370,15089595520
HOLE,15089595211,15089600110,15089599701,15089605490,15089601531,15089593741,15089611440,15089610281,15089611270,15089604520,15089593481,15089611271,15089601470,15089605091,15089599350,15089603430,15089604180,15089596981,15089604391,15089606540
HOLE,15091324191,15089601150,15089599440,15089603320,15089595731,15089593610,15089598940,15089595940,15089607670,15091323221,15091322421,15091324191,15089599171,15089594950,15091324061,15089605201,15089600031,15089607430,15091322480,15089594890
