HOLE,15089606001,15089599571,15089605251,15091319221,15089598941,15091324300,15089603781,15089604070,15089601090,15089596170,15091322481,15089601471,15089604241,15089603961,15089604521,15091322481,15091322670,15089593820,15089599000,15089605010
UP,15084376060,15087882720,15087883011,15084376131,15082667940,15084367141,15082667050,15082663751,15082676750,15082668930,15085990150,15085995260,15087883061,15087879521,15087876050,15087880001,15084372190,15087886740,15084364410,15085986591
UP,15085988661,15084371930,15082661900,15084364331,15087887431,15087876621,15087877330,15085988660,15085986070,15085987930,15082665220,15084364160,15085994820,15084364690,15082664350,15085986530,15082671520,15084372011,15087886741,15087885700
NA,15085975000,15085974741,15093901541,15093917750,15093919220,15093911361,15093911431,15093911290,15106033880,15093902261,15093916050,15093920881,15093900240,15085998920,15093916971,15085973470,15093915930,15093914481,15106031851,15106034910
UP,15084367500,15082664440,15087886810,15087877210,15085987741,15087876210,15087876991,15087879251,15082665651,15082667861,15082671140,15087887181,15087886311,15085995190,15082669010,15087877801,15087877061,15082663651,15087879251,15085984471
HOLE,15089611181,15089595081,15089604121,15089602081,15089601531,15091324491,15089601151,15089605090,15089595620,15089602431,15089599061,15089593920,15089604180,15089604841,15089596670,15089593680,15089611351,15089604571,15089607801,15089604630
UP,15087887270,15084364481,15082670400,15085983920,15087886080,15087885260,15084372411,15082661901,15085984200,15087885180,15082658871,15084375120,15082676550,15087885180,15087877660,15087882860,15082663501,15082676341,15082658870,15084363691
DOWN,15087888500,15087884821,15082661230,15085991441,15085988300,15087888241,15087880941,15085985321,15082667330,15087883320,15085993670,15087876740,15082668190,15085985781,15085990971,15082668490,15087888241,15082661570,15082670830,15085989190
UP,15087885610,15085992330,15085991901,15087877411,15082664010,15085995341,15084364560,15082676700,15084365860,15082666960,15082667941,15087877410,15085995191,15085983700,15087882771,15084377091,15082670401,15082663110,15085986460,15085988821
DOWN,15082659870,15082661750,15087878160,15085991500,15085989391,15084368131,15082659781,15082676130,15085994200,15084367790,15082668261,15084364780,15085991310,15084376561,15085993860,15106037710,15087884981,15085986901,15087888430,15082659701
UP,15087877480,15085986150,15082671621,15085990151,15084366231,15082670491,15106028321,15087883931,15087877271,15084365621,15085984201,15087877561,15082663011,15087885541,15084375041,15082665931,15082662161,15082671521,15084375990,15085987620
DOWN,15085988080,15082661500,15085991371,15087883540,15082661350,15085988080,15082659451,15082669180,15082660961,15082659340,15084377460,15084375680,15082667661,15106037601,15084365030,15082669461,15085994451,15085989540,15082659450,15084367640
DOWN,15087883321,15085987311,15082661681,15085989471,15085985731,15085985580,15087876850,15085988151,15082666741,15085988390,15087881821,15082670740,15085993800,15087884390,15087888341,15082659780,15082666821,15087883250,15087884891,15085985190
HOLE,15089604570,15089604440,15089606591,15089599881,15091324551,15091322601,15089595521,15089602131,15089599570,15089606501,15089601201,15089599400,15089593250,15089595390,15089611530,15089602331,15089601201,15089606690,15089594820,15089601581
HOLE,15089606230,15089606541,15089606391,15089606640,15089604291,15089595941,15089597720,15089599230,15091324131,15089601320,15089602591,15089605141,15089601150,15089595211,15089597101,15089606541,15089597660,15089593321,15089605370,15089611631
