UP,15087879350,15082665651,15082676751,15106028320,15084363910,15087879251,15082669010,15085995070,15084367501,15087883061,15085994951,15085991751,15082664601,15106028321,15085989931,15087879190,15087888670,15085984470,15087877410,15085983850
NA,15085973400,15093898720,15093907611,15093911250,15093919621,15085974300,15106031751,15085973400,15093920880,15093896780,15093902261,15085973921,15085974681,15093907541,15093896780,15085998240,15085974521,15093919671,15085973191,15093913370
DOWN,15082661680,15082668191,15082668490,15085991181,15082669290,15087884890,15085994001,15106037370,15082668641,15082661160,15084376711,15084364781,15084367791,15085994270,15087887841,15084368241,15085994350,15085986970,15085984771,15085987241
UP,15082664600,15087885180,15082663190,15082670491,15085986591,15082662160,15087880490,15082670101,15085986331,15085990070,15082664520,15085992331,15087882500,15082667151,15087885180,15087877871,15087886001,15084376910,15085986330,15087884081
NA,15093914480,15085974520,15085974520,15093915630,15106033551,15093920151,15085997911,15085973330,15106035101,15093897701,15093914880,15093915631,15093920630,15093909121,15106028861,15093915090,15093912101,15093896990,15093902080,15093897621
HOLE,15089601320,15089606501,15089603590,15089599570,15089601260,15089604181,15089601371,15091322420,15089595080,15089601960,15089597101,15089606641,15089601370,15089595081,15089599000,15089595621,15089611271,15089603271,15091324430,15089603480
DOWN,15082660741,15085993801,15085987031,15084377391,15087878160,15085988151,15085989271,15087883250,15085994000,15085993801,15084364981,15087888430,15085993671,15084375281,15082659340,15084367861,15085985501,15085993731,15085985781,15087883251
DOWN,15082660510,15082659991,15084376500,15084367641,15082661570,15085984831,15087880941,15082668261,15084368181,15084377690,15087883470,15085987160,15082670741,15085993670,15085988390,15087881681,15085987240,15082669370,15085991311,15106037311
UP,15084363690,15084364331,15084376971,15085987680,15084372331,15084364230,15087887091,15085984581,15087886930,15082676551,15087876340,15085983921,15087883060,15082667860,15085986071,15087883871,15087876491,15082665081,15087877800,15087876991
HOLE,15089596831,15089595391,15089597661,15091324300,15089599501,15089599441,15089604951,15089604951,15089601760,15089602130,15089604630,15089599501,15089603430,15089597530,15089601640,15089601640,15089605251,15089601200,15091322601,15089611440
NA,15085998160,15093901321,15093915280,15093901591,15093919510,15106029481,15093898990,15085998411,15093910991,15093917041,15093913311,15093915280,15085973920,15106029481,15085998920,15093917700,15093915240,15093907001,15093900381,15106036581
UP,15087885380,15084365450,15082667861,15085995190,15087880080,15087876210,15084365621,15085983571,15082663890,15087882861,15085995341,15085992410,15087876411,15082669011,15085984271,15085986531,15087877920,15082668000,15082676701,15082662271
UP,15084367141,15085995510,15087885460,15085984580,15087883931,15082658641,15084363691,15087886671,15087888740,15087885610,15082665650,15084363911,15084364691,15085984200,15087886400,15082668930,15082662270,15087879430,15085986460,15087887181
DOWN,15082661681,15087884241,15084376561,15082669550,15082659080,15085985381,15084365120,15084375610,15082671010,15085985500,15085984711,15082667330,15087884391,15106037541,15085985440,15085985580,15087888431,15085990910,15082659220,15087880551
DOWN,15082675821,15087884980,15082661351,15085991040,15082669461,15085991441,15085989190,15082659081,15084365031,15085986900,15082668381,15087883210,15085986900,15085990971,15084364780,15085985660,15085986971,15082666821,15085986830,15106037481
