DOWN,15082659700,15085985080,15085988220,15084368241,15087887931,15085989121,15082668190,15082675711,15087885041,15087884310,15082659340,15087884821,15085985140,15082659541,15082675711,15082660141,15087880550,15082669551,15082669180,15085987311
HOLE,15089604441,15089602081,15089597531,15089606180,15089599500,15089601901,15089599281,15089595731,15089605321,15089601150,15089605091,15089606131,15091324551,15091324131,15091319370,15089599171,15089600111,15089607800,15091322731,15089597401
HOLE,15089593321,15089595800,15091319080,15091319291,15089596541,15089611270,15089599060,15089604240,15089597051,15089605951,15089603960,15089610160,15089602131,15089603591,15089606450,15089602591,15089605371,15089606130,15089611350,15089605840
UP,15082676800,15085992331,15084364231,15084376060,15087877411,15087876141,15085994821,15084366101,15082676441,15082665710,15084376910,15082666031,15085988741,15084366161,15082664440,15087885180,15082668931,15087886561,15087879941,15084375041
DOWN,15085988081,15084376561,15085984711,15082660651,15085984711,15082666820,15087884720,15087879811,15082659701,15087881751,15082669790,15082661351,15085994271,15085987031,15082660741,15082660801,15087884890,15085989191,15085985190,15087878160
NA,15093912390,15093901270,15085997911,15093920150,15093917931,15085998800,15093920450,15093911290,15093908860,15093912630,15093920151,15093897620,15093906740,15093915241,15085975200,15085998240,15093900771,15093911821,15093919270,15093912801
DOWN,15084365120,15085987030,15082668491,15082669460,15087879741,15085994270,15085985780,15082667491,15084368240,15087884241,15087883541,15084375611,15085989710,15082661570,15085986901,15085986970,15085989271,15082669690,15087883540,15082668490
HOLE,15089599231,15089606540,15089611630,15089603430,15089597720,15091323221,15089596230,15089601820,15089596360,15089596490,15089597470,15089601370,15089607430,15089603681,15089596020,15089607720,15091323370,15089599931,15089596230,15089603221
UP,15087879250,15084365620,15085988660,15085984051,15082667150,15085988661,15084365390,15085988601,15085995140,15082661900,15087888670,15087877870,15087876050,15087879190,15082663110,15087882720,15085991901,15087876620,15087876341,15082663570
UP,15082671331,15082676341,15084375040,15085991690,15082676341,15082670310,15084364410,15082676500,15085994820,15085986591,15082665310,15087883060,15084376240,15087882370,15082676391,15084365570,15087877121,15087880001,15082663650,15084372331
UP,15082666960,15087877560,15084377920,15085988740,15082658640,15087877560,15084365571,15084367500,15082665381,15082667941,15082665711,15087879351,15084376181,15087882860,15085988740,15087885380,15085991801,15087877060,15082664930,15082665080
UP,15085990071,15087881960,15082664521,15082663500,15087881961,15087886931,15084365500,15087886741,15087880210,15085987860,15087882371,15082676801,15085983991,15087885541,15087887500,15087880080,15087877871,15085983920,15082664351,15085995440
DOWN,15084364850,15085994130,15082660800,15082661750,15084375281,15085993670,15085985081,15085987160,15085985381,15085989711,15085988301,15087884981,15082669691,15082661751,15082669290,15106037710,15085989471,15084367790,15085993930,15085984890
HOLE,15089601761,15089602521,15089605140,15091323430,15089604901,15089610281,15091319081,15089606060,15089601581,15089605641,15091324301,15089611631,15089605491,15089606000,15089593320,15089593610,15089596171,15089602430,15089594040,15089603781
UP,15087882430,15085988521,15085994880,15082676750,15087882770,15084366160,15087883711,15082670011,15087882020,15087887431,15082676340,15082658791,15084364110,15084366100,15084364411,15087883930,15084365861,15084372011,15082664600,15085983990
