NA,15093912800,15093912631,15093908901,15093911291,15085998991,15093911250,15106033551,15085997661,15085974811,15085998731,15093916920,15093897550,15085997851,15085975130,15093900921,15093906580,15093907541,15085974871,15093910600,15093910600
DOWN,15085984941,15087887931,15085984940,15087884821,15082668381,15085984890,15085994500,15085994001,15087884311,15082676131,15082666740,15082675821,15084365031,15084368241,15085994200,15087884311,15082661231,15087878110,15087887930,15082660430
UP,15084367441,15087882020,15087879941,15087875980,15085990001,15085983850,15082664010,15084364690,15082662270,15085986460,15082664661,15084364111,15085988820,15084365720,15084366231,15085983570,15087877661,15082665711,15087875980,15085995020
NA,15093907610,15106031850,15093901591,15085998861,15093915631,15093917931,15085973660,15093907201,15093907611,15093916190,15085998410,15093911041,15093899170,15085974610,15093895031,15093913370,15085998920,15093909071,15093896991,15085998921
HOLE,15089604841,15089605591,15089596020,15089605421,15091323630,15089603681,15089605491,15089606641,15089611180,15091323631,15089602081,15089611271,15089597661,15091319220,15089602330,15089605840,15089593820,15091323570,15089605420,15089601711
UP,15085992331,15084372330,15087885180,15082663110,15082670490,15087885611,15082671230,15084364040,15084363910,15087880351,15085988661,15082663191,15082664090,15082661901,15082665650,15087879351,15084365501,15087880350,15085986590,15084376970
UP,15085984050,15087883060,15082663651,15085991800,15087885460,15087886930,15087876340,15087884081,15087886311,15082658871,15087876410,15087876341,15082663750,15087886810,15082671330,15085983921,15085986150,15084364160,15084376241,15087877331
DOWN,15085988221,15085990911,15087887840,15082659991,15082669551,15106037711,15085987241,15085988300,15084365030,15082659701,15085985381,15082660140,15087888341,15106037710,15085985321,15087883210,15084375681,15082666171,15087887670,15085989120
HOLE,15089603590,15089603480,15091319221,15089602521,15089596981,15089605730,15089593541,15089596541,15091323161,15089604951,15091324131,15089604241,15089604181,15089597531,15091324491,15089601710,15089604180,15089597530,15091322480,15089607600
DOWN,15085985081,15082659700,15085994270,15082668641,15084377690,15085989710,15085989711,15084364850,15085991370,15085989541,15082669180,15082660060,15082660431,15082660060,15082670741,15082661680,15087878300,15082669791,15084376561,15085985191
UP,15087877560,15082670181,15087877720,15085987681,15084363911,15085989931,15084377091,15087883790,15087885540,15087886560,15087886931,15082663500,15084376240,15082670311,15087876051,15082665380,15084367501,15082676440,15082676751,15082664660
UP,15087879350,15085984470,15082668001,15082665381,15087882371,15082663190,15087879350,15082663271,15082665220,15082662161,15082667860,15085987621,15085995260,15085984531,15087877800,15084363991,15085994820,15087882641,15087879251,15085987741
UP,15082658641,15087876411,15087880490,15084367381,15082667151,15087883930,15082676601,15082663650,15087888820,15087880000,15084375990,15084365451,15082670310,15087880430,15087876491,15087885771,15085987930,15084375990,15082658791,15082665510
DOWN,15082659080,15084377321,15085984831,15087888430,15087888430,15082660800,15084365121,15085985140,15085987031,15087884890,15082661681,15085989390,15085987031,15085985260,15106037481,15082669371,15087876851,15085989540,15084377320,15082668490
NA,15093898991,15093902310,15093911431,15106033120,15093895030,15093900380,15106035101,15085975131,15085973120,15093913311,15106029291,15093904951,15085974521,15093895260,15085974301,15106034910,15093915240,15093912691,15085973921,15093920450
