UP,15084372190,15082665220,15084366040,15087886810,15084363811,15082662050,15087877331,15084365501,15082661980,15082671421,15087877120,15085987561,15084363690,15087888740,15082664930,15087877920,15087883791,15085995070,15084367141,15084363991
HOLE,15089603681,15091324241,15089597660,15089599801,15089607490,15089595871,15089602081,15091323221,15089601581,15089595261,15089593920,15089594040,15089599401,15089606590,15089606290,15089607431,15089611630,15089595390,15089604240,15089594771
DOWN,15085990911,15085988080,15084375610,15085987030,15085991311,15085991440,15082676180,15085985730,15085987311,15082676081,15085991100,15087879681,15082659221,15085984940,15085994071,15082667660,15082661680,15082676080,15084364981,15085993730
HOLE,15089610060,15089599280,15089600110,15089611631,15089603321,15089599170,15091322600,15089606180,15089603680,15089606180,15089607391,15089603480,15089593540,15089604841,15089610280,15089611090,15089595621,15089594951,15089605490,15089596831
HOLE,15089598940,15089595391,15089602191,15091323491,15089611531,15089605780,15091319220,15089595681,15089594891,15089605011,15089601371,15089604521,15089599111,15089593480,15089605320,15089601640,15089596420,15089607550,15089605491,15089599880
DOWN,15082660650,15087883320,15085990971,15084365121,15085985731,15082667490,15087887840,15087887930,15087883210,15082666171,15085985321,15087887761,15085989600,15082661681,15085990971,15085985011,15087881821,15085994270,15082668120,15087888340
HOLE,15089596910,15089599881,15089596171,15089602080,15089599931,15091324430,15091323160,15089604520,15089599000,15091324131,15089602381,15091323490,15089605640,15089605540,15091324360,15089601580,15089604720,15089593541,15089599981,15089601200
NA,15093902131,15093897281,15093911041,15093920630,15093904460,15093904420,15106037140,15093894840,15106033551,15093920630,15093896680,15093915981,15106031961,15093907051,15093917930,15106028621,15093921221,15093912750,15106036690,15085975200
UP,15084363990,15085983990,15087887091,15085995261,15082663650,15087886311,15082663011,15087882921,15085990230,15082676341,15085992331,15082664520,15087888671,15087877211,15087876050,15082663650,15084364231,15084376060,15082665511,15087875981
DOWN,15087884550,15082667330,15087880550,15085991101,15106037600,15082667431,15082659541,15087883540,15087878231,15085991571,15087884891,15085984890,15084376501,15082669370,15084364980,15085986901,15082660330,15082659451,15085984830,15084376710
NA,15085975130,15106037011,15093914881,15085997780,15106032901,15093920631,15085974931,15093915681,15093907611,15085997911,15085998480,15106036900,15106033550,15085973120,15085998861,15085998731,15093916570,15093894841,15085974681,15093897701
DOWN,15084376561,15085989271,15085988220,15087878300,15085994450,15087884821,15085986831,15087880940,15087878230,15085994501,15087885041,15082668491,15085991040,15082659990,15082669870,15087884480,15085985081,15087876741,15082669551,15084375541
UP,15084376910,15082668931,15085995440,15084364560,15087877210,15087880430,15082670311,15082670011,15087880210,15082671330,15087882501,15085986150,15087876490,15085986641,15084365721,15087885541,15087877561,15082663500,15082663111,15085987680
HOLE,15089605541,15089593010,15089605541,15089604391,15089601760,15089603431,15089605200,15089604030,15089604900,15089601091,15089604121,15089603271,15089602591,15089595211,15089601150,15091324300,15089606540,15089606001,15089593010,15089595010
HOLE,15089605141,15089599440,15089596670,15089611271,15089605370,15089610391,15089606640,15089606230,15089595011,15089603530,15089601710,15089611441,15089604441,15089595450,15089597400,15089603430,15091319030,15089607671,15089603270,15091324301
