HOLE,15089611530,15089600111,15091324491,15089604121,15089599230,15091322481,15089596420,15089597471,15089601760,15091323631,15089607671,15089597531,15089597591,15089595680,15089605591,15089599351,15091319031,15089593610,15089593540,15089606390
HOLE,15089603320,15089594770,15089596541,15089605840,15089600201,15089595141,15089601531,15091322531,15089605011,15089607551,15089598940,15089604520,15089600110,15089596230,15089601530,15089597101,15089597720,15091323160,15089607670,15089601151
DOWN,15085991370,15084365120,15082667431,15082660260,15085994451,15082676131,15084377321,15082676131,15087883250,15082669370,15084364851,15082667490,15085985731,15085993861,15085993930,15085988301,15087884821,15082661680,15082661350,15085986830
HOLE,15089610060,15089604031,15089600030,15089602011,15089605200,15091319290,15089605491,15089595010,15089598891,15089607431,15089605090,15089605250,15089593251,15089596491,15089607550,15089599801,15089611531,15089595801,15089599571,15089606290
UP,15084367381,15082676341,15082658641,15085994820,15087876991,15082670180,15085984140,15084364561,15082676390,15087886810,15087876621,15082670570,15085994821,15082664350,15084365450,15082671620,15082663010,15085992491,15085984340,15084377150
HOLE,15089606690,15089607391,15089599401,15091323491,15089596360,15089605010,15089605371,15089600160,15089606181,15089597661,15089606500,15089605371,15089601820,15089601370,15089596910,15089599440,15089605540,15089603270,15089601201,15089603271
HOLE,15089597721,15091324061,15089599111,15089603681,15089594950,15091324241,15089601261,15089611350,15089601901,15091324060,15089601640,15091323310,15089604290,15089599880,15089603900,15089597530,15089603530,15089597470,15089604340,15091323370
DOWN,15082667331,15087887761,15084377460,15084377640,15082668640,15087887671,15085991311,15084365031,15084367861,15082668121,15082668380,15087876850,15085990911,15085994000,15085986971,15084365121,15085994501,15082668491,15085994450,15082675761
DOWN,15085985780,15085989601,15087879680,15084375610,15087884891,15085987160,15087883210,15085989270,15085988390,15082668260,15085993670,15082669291,15085994001,15082675710,15087878110,15082661230,15082669550,15084375610,15084367791,15082667491
UP,15087877061,15082667050,15082667860,15087887431,15087886931,15084364110,15084364410,15085994881,15087883931,15087880350,15087877921,15087882720,15087887001,15087887000,15082676441,15082665381,15082665651,15085991800,15087883060,15087882860
DOWN,15085985381,15106037540,15085989470,15082668560,15082660141,15084375540,15085991310,15085991441,15085991310,15106037480,15082659700,15082661751,15085994071,15082660141,15085994071,15085985080,15082661681,15084375680,15082669460,15082669181
UP,15084365621,15084367211,15087877661,15084364411,15085991901,15087882920,15087879431,15087885611,15084375041,15082671230,15085995190,15084364481,15082666961,15087888671,15084372191,15084376181,15085988821,15082670311,15087882641,15084367210
DOWN,15082670920,15082676081,15084368240,15082661040,15085988080,15085985140,15087879810,15082670741,15085985140,15106037710,15087888430,15087881750,15084368240,15106037710,15087880861,15085988221,15084377320,15087888430,15085984770,15085988981
DOWN,15082659701,15084365030,15082660261,15082660800,15082661430,15084377691,15087876741,15087887841,15085991500,15085989121,15082661571,15084375280,15085989600,15084376561,15087884481,15082668190,15087876741,15082660800,15085985661,15084376710
HOLE,15091324191,15089596981,15089603371,15089595871,15091322730,15089595331,15089605420,15089593380,15089597660,15089606691,15089599231,15089599800,15089603220,15089610391,15089595211,15089611270,15089595940,15091322670,15089597660,15089596361
UP,15084365390,15085987860,15082671140,15082661901,15087888820,15087880081,15087884011,15085987861,15085987931,15087877801,15082663110,15082667240,15082667940,15085995070,15084364330,15087887501,15082670100,15084367440,15085990000,15087877801
DOWN,15084377391,15082666821,15082661231,15084367641,15082676181,15082669180,15082659221,15082668641,15085984941,15087881751,15085988150,15087884550,15087884721,15084375611,15082661750,15087883470,15087878160,15082660871,15082676181,15082660871
DOWN,15106037601,15085993730,15082659870,15087883391,15082670740,15087881821,15085994271,15087880810,15082660651,15082669690,15087887931,15082660740,15082659451,15082667571,15085991440,15082659541,15085985730,15087880810,15085994270,15082660331
UP,15082664831,15082671421,15087879430,15087887271,15087883061,15084365860,15106028321,15087876410,15087883010,15087884081,15085990231,15082663501,15087877721,15087883871,15087885181,15087880290,15087883011,15085995440,15084365720,15084375990
