NA,15093912630,15085974521,15093916971,15106032691,15093910651,15093920581,15085998410,15093919221,15093896781,15093901270,15093908860,15093911041,15093896990,15093912140,15093915680,15093906530,15106033551,15085973121,15085997851,15085973861
NA,15085997910,15106033881,15093915141,15093915981,15093920930,15093899691,15093908861,15085973921,15093907610,15085998101,15093908900,15093906580,15106036901,15093905350,15093896680,15085974371,15093898990,15093914481,15093920451,15093912801
UP,15084376911,15085992410,15084377920,15082665310,15082664660,15084366040,15087885460,15082662360,15087879251,15087885610,15084364691,15082658790,15084365961,15087885541,15085994821,15087883061,15082671421,15082669010,15087886080,15084376241
UP,15085988821,15087886161,15082665380,15085991900,15087880151,15087877800,15082664200,15084364481,15087876411,15087876210,15082676390,15084376850,15084372011,15087876620,15087880001,15084371931,15082671520,15084367441,15087880430,15082670011
DOWN,15085991370,15082668190,15087883321,15084365121,15085994071,15085986901,15084375681,15085994501,15082660430,15082666171,15106037480,15084375281,15084364981,15082660060,15082660800,15085985380,15085991501,15082668380,15085985780,15087880551
NA,15093916191,15106029111,15085998801,15093916570,15093919800,15093916190,15093919930,15106029111,15093921050,15085998671,15085974451,15085997971,15085974810,15093907431,15093907491,15106037141,15093909430,15093915140,15093919511,15093900770
UP,15082665381,15082667941,15087880350,15087876140,15087882370,15084364041,15087882501,15084371861,15085986530,15082671330,15084366231,15085987620,15087877211,15085995441,15084375991,15085984530,15087877561,15087877410,15084377031,15082664931
DOWN,15087887670,15082659080,15082675821,15084365120,15085989470,15087884891,15082668561,15082669550,15085991100,15085987090,15082667571,15084368240,15085994270,15082659081,15087888240,15082659451,15084377391,15106037481,15085985781,15087883540
NA,15085997911,15085998800,15085998860,15106031961,15093915280,15093907050,15085973270,15106031851,15106031960,15106032781,15085997911,15093919670,15085997720,15093912690,15093897550,15085998240,15093917040,15093917700,15093900381,15093920150
DOWN,15082669871,15085985081,15082668191,15106037371,15085987030,15085988981,15085988391,15085989191,15085987240,15085988300,15087876741,15085984710,15084365170,15087887761,15085985141,15087884311,15084375280,15106037600,15082669181,15085986971
NA,15085974680,15093915241,15106033661,15085998300,15106036580,15093912100,15093897620,15106036900,15093914480,15085974080,15093920580,15093920880,15106033021,15093920450,15085973660,15085974520,15093910830,15106034911,15093921221,15093904951
HOLE,15089603960,15089605370,15089607431,15089603271,15089596420,15089605590,15089593480,15089597721,15089596421,15089597050,15089605541,15089593081,15089596741,15089604900,15091323310,15089601261,15089606290,15091319371,15089592930,15089611531
UP,15084364330,15087876490,15082665930,15085986461,15087882371,15087883930,15082664520,15082676340,15087877061,15085986151,15087886401,15085984141,15082670180,15082664830,15082663190,15084367380,15082665510,15082663750,15087885841,15082667241
NA,15093896780,15106033660,15093910991,15085973401,15106035101,15093904711,15093909070,15093897621,15093919270,15093900920,15093897281,15093916050,15093916050,15106034191,15085998160,15093919621,15085998731,15106033660,15106028950,15093901321
HOLE,15089595621,15089601531,15089603370,15089603730,15091322671,15089599800,15089605251,15089607550,15089604240,15089593321,15089593680,15089604070,15091319221,15089602431,15091324131,15089593741,15089604031,15089595331,15089604120,15091324060
