TRAINING_0,4,1,ICOLOR,0,1.30683817863,0.3
TRAINING_0,4,1,ICOLOR,1,1.23573710918,0.525
TRAINING_0,4,1,ICOLOR,2,1.3113440752,0.425
TRAINING_0,4,1,IDEPTH,0,1.2403670311,0.65
TRAINING_0,4,1,IDEPTH,1,1.06856521964,0.575
TRAINING_0,4,1,IDEPTH,2,1.12532401085,0.7
TRAINING_0,4,1,PCLOUD,0,1.1771081686,0.625
TRAINING_0,4,1,PCLOUD,1,1.24294838905,0.425
TRAINING_0,4,1,PCLOUD,2,1.25424003601,0.35

TRAINING_0,8,1,ICOLOR,0,1.13060340881,0.65
TRAINING_0,8,1,ICOLOR,1,1.12811388969,0.6
TRAINING_0,8,1,ICOLOR,2,1.16301403046,0.45
TRAINING_0,8,1,IDEPTH,0,1.02253222466,0.65
TRAINING_0,8,1,IDEPTH,1,1.05008306503,0.425
TRAINING_0,8,1,IDEPTH,2,0.986729383469,0.6
TRAINING_0,8,1,PCLOUD,0,0.957257318497,0.55
TRAINING_0,8,1,PCLOUD,1,1.04963364601,0.6
TRAINING_0,8,1,PCLOUD,2,1.03881566525,0.625

TRAINING_0,16,1,ICOLOR,0,1.21468653679,0.425
TRAINING_0,16,1,ICOLOR,1,1.0853379488,0.525
TRAINING_0,16,1,ICOLOR,2,1.10191092491,0.4
TRAINING_0,16,1,IDEPTH,0,0.745426619053,0.725
TRAINING_0,16,1,IDEPTH,1,0.802282035351,0.725
TRAINING_0,16,1,IDEPTH,2,1.05653262138,0.65
TRAINING_0,16,1,PCLOUD,0,0.952159643173,0.55
TRAINING_0,16,1,PCLOUD,1,1.09136633873,0.55
TRAINING_0,16,1,PCLOUD,2,1.15138586164,0.45

