HOLE,15091319081,15089596080,15089597220,15089605421,15089604720,15089599881,15089607490,15089596081,15089597530,15089603591,15089602010,15089604901,15089595520,15089596831,15091324190,15089604181,15089599350,15089602130,15089602381,15089593080
UP,15087880290,15087877061,15087888821,15085983780,15087883871,15082670101,15084364111,15082661900,15082670181,15082667810,15106028321,15087880000,15087876050,15082669011,15087885460,15085986590,15084367140,15087885540,15085994951,15087885771
DOWN,15082661161,15085991041,15082659700,15085985081,15085985010,15082668490,15087884821,15082660431,15085985730,15082659221,15082659341,15082668261,15085988221,15087885041,15082661430,15087884390,15085989601,15082660741,15085985661,15085986900
UP,15087880350,15082670011,15087882920,15085992260,15085991801,15084376971,15087887341,15087880081,15084364410,15082676701,15085984341,15082665080,15084364230,15082662161,15085986231,15082676550,15082676700,15084367380,15082671421,15085984050
DOWN,15082661751,15085991311,15082661160,15084375610,15085985581,15087878160,15082667570,15087888341,15106037480,15087878111,15082660260,15085988980,15087884981,15084375540,15082675710,15085984890,15082660510,15082669550,15085984770,15085994450
HOLE,15089595871,15089601641,15089607430,15089611531,15089601370,15089601260,15089605140,15089601960,15089597281,15089604440,15089601530,15089602330,15089610281,15089605200,15089602591,15089610511,15091324060,15089604441,15089605840,15089606450
UP,15087877721,15087887091,15082665801,15087887181,15082658641,15085987861,15082670491,15087877661,15087880001,15084363810,15087883011,15085992410,15084371860,15085988741,15087882081,15084366100,15087876411,15087887270,15084377150,15085987481
UP,15085990230,15087877660,15085991901,15085984390,15087886930,15087883791,15082661901,15085986460,15082665440,15082663011,15085983991,15087876140,15084372011,15087876621,15087882641,15087877411,15084364690,15085984051,15082665220,15087877870
DOWN,15084367861,15084375281,15085993801,15085988300,15082670920,15084377320,15106037711,15087883540,15087884721,15085985141,15082668381,15082670831,15082668120,15084364920,15082667330,15082667331,15082661500,15082671011,15082666820,15087880551
DOWN,15087884240,15085987240,15082666741,15087883471,15082668191,15085991181,15085987161,15087880861,15084377321,15082659990,15082659080,15084368240,15085993860,15087884820,15085991101,15085993930,15085993860,15085991570,15084376501,15087884241
DOWN,15082659450,15084377641,15085989191,15085993931,15085987031,15082660960,15082661501,15082661040,15087887760,15082668640,15085985080,15084365121,15087887931,15087884310,15085989191,15087888501,15082661351,15085984711,15087879741,15085991440
UP,15087882500,15084367141,15085994880,15087884011,15082664201,15087879521,15085987931,15082665221,15082664441,15084372260,15085988740,15084363911,15082667151,15087880080,15087879430,15087880491,15087877801,15087877720,15085990001,15085984340
DOWN,15082661231,15084365171,15085989471,15082668560,15082675760,15085984831,15087881751,15082669551,15087888430,15082659871,15084365031,15084376560,15085988981,15082670741,15084377690,15082659220,15085994201,15082669181,15087880941,15085994000
DOWN,15082660740,15085989190,15082670740,15082660871,15082675761,15087881680,15087878301,15087887930,15082669870,15082659540,15082669371,15087887841,15087880550,15106037310,15085984940,15082661350,15085994130,15084368130,15084367791,15087884481
HOLE,15089606061,15089601261,15089611440,15089611630,15089606540,15089598890,15089599980,15089592931,15089594951,15089610391,15089603730,15089601821,15091324361,15091324131,15089611530,15089598890,15089603481,15089593610,15089605321,15089604390
